2.915356633
1.066838652
1.365261144
0.08288797
0.089317361
0.004988457
0.009617124
0.000598671
0.000635542
3.95E-05
6.34E-05
4.30E-06
3.91E-06
1.91E-07
4.06E-07
2.92E-08
2.20E-08
1.56E-09
2.55E-09
2.07E-10
1.15E-10
2.09E-11
3.07E-11
4.36E-10
1.82E-10
5.03E-10
2.63E-10
4.47E-10
2.42E-09
3.08E-09
3.05E-09
7.08E-09
9.24E-09
8.30E-09
3.56E-07
2.37E-06
